Acession, Length, Host, Protein, Subtype, Country, Region, Year, Month, Day, Virus, Age
ABO38274,566,Human,HA,H3N2,USA,N,2006,02,23,Influenza A virus (A/New York/923/2006(H3N2))XX,13
ABM67029,566,Human,HA,H3N2,USA,N,2006,02,28,Influenza A virus (A/New York/928/2006(H3N2))XX,80
ABM67029,566,Human,HA,H3N2,USA,N,2006,02,28,Influenza A virus (A/New York/928/2006(H3N2))XX,80
ABM67031,97,Human,M2,H3N2,USA,N,2006,02,28,Influenza A virus (A/New York/928/2006(H3N2))XX,80
ABM67031,97,Human,M2,H3N2,USA,N,2006,02,28,Influenza A virus (A/New York/928/2006(H3N2))XX,80
ABM67032,469,Human,NA,H3N2,USA,N,2006,02,28,Influenza A virus (A/New York/928/2006(H3N2))XX,80
ABM67032,469,Human,NA,H3N2,USA,N,2006,02,28,Influenza A virus (A/New York/928/2006(H3N2))XX,80
ABM67033,498,Human,NP,H3N2,USA,N,2006,02,28,Influenza A virus (A/New York/928/2006(H3N2))XX,80
ABM67033,498,Human,NP,H3N2,USA,N,2006,02,28,Influenza A virus (A/New York/928/2006(H3N2))XX,80
ABM67036,716,Human,PA,H3N2,USA,N,2006,02,28,Influenza A virus (A/New York/928/2006(H3N2))XX,80
ABM67036,716,Human,PA,H3N2,USA,N,2006,02,28,Influenza A virus (A/New York/928/2006(H3N2))XX,80
ABN51021,566,Human,HA,H3N2,USA,N,2006,02,28,Influenza A virus (A/New York/928/2006(H3N2))XX,80
ABN51021,566,Human,HA,H3N2,USA,N,2006,02,28,Influenza A virus (A/New York/928/2006(H3N2))XX,80
ABN51025,498,Human,NP,H3N2,USA,N,2006,02,28,Influenza A virus (A/New York/928/2006(H3N2))XX,80
ABN51025,498,Human,NP,H3N2,USA,N,2006,02,28,Influenza A virus (A/New York/928/2006(H3N2))XX,80
ABO32882,566,Human,HA,H3N2,USA,N,2006,02,28,Influenza A virus (A/New York/928/2006(H3N2))XX,80
ABO32882,566,Human,HA,H3N2,USA,N,2006,02,28,Influenza A virus (A/New York/928/2006(H3N2))XX,80
ABM67047,716,Human,PA,H3N2,USA,N,2006,03,01,Influenza A virus (A/New York/933/2006(H3N2))XX,17
ABM67047,716,Human,PA,H3N2,USA,N,2006,03,01,Influenza A virus (A/New York/933/2006(H3N2))XX,17
ABM67049,90,Human,PB1-F2,H3N2,USA,N,2006,03,01,Influenza A virus (A/New York/933/2006(H3N2))XX,17
ABM67049,90,Human,PB1-F2,H3N2,USA,N,2006,03,01,Influenza A virus (A/New York/933/2006(H3N2))XX,17
ABN51032,566,Human,HA,H3N2,USA,N,2006,03,01,Influenza A virus (A/New York/933/2006(H3N2))XX,17
ABN51032,566,Human,HA,H3N2,USA,N,2006,03,01,Influenza A virus (A/New York/933/2006(H3N2))XX,17
ABN51043,566,Human,HA,H3N2,USA,N,2006,03,01,Influenza A virus (A/New York/933/2006(H3N2))XX,17
ABN51043,566,Human,HA,H3N2,USA,N,2006,03,01,Influenza A virus (A/New York/933/2006(H3N2))XX,17
ABN51054,566,Human,HA,H3N2,USA,N,2006,03,02,Influenza A virus (A/New York/938/2006(H3N2))XX,11
ABN51054,566,Human,HA,H3N2,USA,N,2006,03,02,Influenza A virus (A/New York/938/2006(H3N2))XX,11
ABN51058,498,Human,NP,H3N2,USA,N,2006,03,02,Influenza A virus (A/New York/938/2006(H3N2))XX,11
ABN51058,498,Human,NP,H3N2,USA,N,2006,03,02,Influenza A virus (A/New York/938/2006(H3N2))XX,11
ABN51062,757,Human,PB1,H3N2,USA,N,2006,03,02,Influenza A virus (A/New York/938/2006(H3N2))XX,11
ABN51062,757,Human,PB1,H3N2,USA,N,2006,03,02,Influenza A virus (A/New York/938/2006(H3N2))XX,11
ABN51063,90,Human,PB1-F2,H3N2,USA,N,2006,03,02,Influenza A virus (A/New York/938/2006(H3N2))XX,11
ABN51063,90,Human,PB1-F2,H3N2,USA,N,2006,03,02,Influenza A virus (A/New York/938/2006(H3N2))XX,11
ABO32918,469,Human,NA,H3N2,USA,N,2006,03,02,Influenza A virus (A/New York/938/2006(H3N2))XX,11
ABO32918,469,Human,NA,H3N2,USA,N,2006,03,02,Influenza A virus (A/New York/938/2006(H3N2))XX,11
ABO32937,566,Human,HA,H3N2,USA,N,2006,03,02,Influenza A virus (A/New York/938/2006(H3N2))XX,11
ABO32937,566,Human,HA,H3N2,USA,N,2006,03,02,Influenza A virus (A/New York/938/2006(H3N2))XX,11
ABO38285,566,Human,HA,H3N2,USA,N,2006,03,02,Influenza A virus (A/New York/938/2006(H3N2))XX,11
ABO38285,566,Human,HA,H3N2,USA,N,2006,03,02,Influenza A virus (A/New York/938/2006(H3N2))XX,11
ABV30118,566,Human,HA,H3N2,USA,N,2007,01,17,Influenza A virus (A/New York/UR06-0040/2007(H3N2))XX,45
ABV30118,566,Human,HA,H3N2,USA,N,2007,01,17,Influenza A virus (A/New York/UR06-0040/2007(H3N2))XX,45
ABV30119,252,Human,M1,H3N2,USA,N,2007,01,17,Influenza A virus (A/New York/UR06-0040/2007(H3N2))XX,45
ABV30119,252,Human,M1,H3N2,USA,N,2007,01,17,Influenza A virus (A/New York/UR06-0040/2007(H3N2))XX,45
ABV30121,469,Human,NA,H3N2,USA,N,2007,01,17,Influenza A virus (A/New York/UR06-0040/2007(H3N2))XX,45
ABV30121,469,Human,NA,H3N2,USA,N,2007,01,17,Influenza A virus (A/New York/UR06-0040/2007(H3N2))XX,45
ABV30125,716,Human,PA,H3N2,USA,N,2007,01,17,Influenza A virus (A/New York/UR06-0040/2007(H3N2))XX,45
ABV30125,716,Human,PA,H3N2,USA,N,2007,01,17,Influenza A virus (A/New York/UR06-0040/2007(H3N2))XX,45
ABV30385,469,Human,NA,H3N2,USA,N,2007,02,21,Influenza A virus (A/New York/UR06-0373/2007(H3N2))XX,48
ABV30385,469,Human,NA,H3N2,USA,N,2007,02,21,Influenza A virus (A/New York/UR06-0373/2007(H3N2))XX,48
ABV30386,498,Human,NP,H3N2,USA,N,2007,02,21,Influenza A virus (A/New York/UR06-0373/2007(H3N2))XX,48
ABV30386,498,Human,NP,H3N2,USA,N,2007,02,21,Influenza A virus (A/New York/UR06-0373/2007(H3N2))XX,48
ABV30391,90,Human,PB1-F2,H3N2,USA,N,2007,02,21,Influenza A virus (A/New York/UR06-0373/2007(H3N2))XX,48
ABV30391,90,Human,PB1-F2,H3N2,USA,N,2007,02,21,Influenza A virus (A/New York/UR06-0373/2007(H3N2))XX,48
ABV30222,230,Human,NS1,H3N2,USA,N,2007,02,27,Influenza A virus (A/New York/UR06-0437/2007(H3N2))XX,24
ABV30222,230,Human,NS1,H3N2,USA,N,2007,02,27,Influenza A virus (A/New York/UR06-0437/2007(H3N2))XX,24
ABV30396,469,Human,NA,H3N2,USA,N,2007,03,05,Influenza A virus (A/New York/UR06-0510/2007(H3N2))XX,10
ABV30396,469,Human,NA,H3N2,USA,N,2007,03,05,Influenza A virus (A/New York/UR06-0510/2007(H3N2))XX,10
ABV30398,230,Human,NS1,H3N2,USA,N,2007,03,05,Influenza A virus (A/New York/UR06-0510/2007(H3N2))XX,10
ABV30398,230,Human,NS1,H3N2,USA,N,2007,03,05,Influenza A virus (A/New York/UR06-0510/2007(H3N2))XX,10
ABV30400,716,Human,PA,H3N2,USA,N,2007,03,05,Influenza A virus (A/New York/UR06-0510/2007(H3N2))XX,10
ABV30400,716,Human,PA,H3N2,USA,N,2007,03,05,Influenza A virus (A/New York/UR06-0510/2007(H3N2))XX,10
ABV30403,759,Human,PB2,H3N2,USA,N,2007,03,05,Influenza A virus (A/New York/UR06-0510/2007(H3N2))XX,10
ABV30403,759,Human,PB2,H3N2,USA,N,2007,03,05,Influenza A virus (A/New York/UR06-0510/2007(H3N2))XX,10
ABV29909,566,Human,HA,H3N2,USA,N,2007,03,05,Influenza A virus (A/New York/UR06-0515/2007(H3N2))XX,32
ABV29909,566,Human,HA,H3N2,USA,N,2007,03,05,Influenza A virus (A/New York/UR06-0515/2007(H3N2))XX,32
ABV29911,97,Human,M2,H3N2,USA,N,2007,03,05,Influenza A virus (A/New York/UR06-0515/2007(H3N2))XX,32
ABV29911,97,Human,M2,H3N2,USA,N,2007,03,05,Influenza A virus (A/New York/UR06-0515/2007(H3N2))XX,32
ABV29912,469,Human,NA,H3N2,USA,N,2007,03,05,Influenza A virus (A/New York/UR06-0515/2007(H3N2))XX,32
ABV29912,469,Human,NA,H3N2,USA,N,2007,03,05,Influenza A virus (A/New York/UR06-0515/2007(H3N2))XX,32
ABV29913,498,Human,NP,H3N2,USA,N,2007,03,05,Influenza A virus (A/New York/UR06-0515/2007(H3N2))XX,32
ABV29913,498,Human,NP,H3N2,USA,N,2007,03,05,Influenza A virus (A/New York/UR06-0515/2007(H3N2))XX,32
ABV29914,230,Human,NS1,H3N2,USA,N,2007,03,05,Influenza A virus (A/New York/UR06-0515/2007(H3N2))XX,32
ABV29914,230,Human,NS1,H3N2,USA,N,2007,03,05,Influenza A virus (A/New York/UR06-0515/2007(H3N2))XX,32
ABV29916,716,Human,PA,H3N2,USA,N,2007,03,05,Influenza A virus (A/New York/UR06-0515/2007(H3N2))XX,32
ABV29916,716,Human,PA,H3N2,USA,N,2007,03,05,Influenza A virus (A/New York/UR06-0515/2007(H3N2))XX,32
ABV29917,757,Human,PB1,H3N2,USA,N,2007,03,05,Influenza A virus (A/New York/UR06-0515/2007(H3N2))XX,32
ABV29917,757,Human,PB1,H3N2,USA,N,2007,03,05,Influenza A virus (A/New York/UR06-0515/2007(H3N2))XX,32
ABV30239,566,Human,HA,H3N2,USA,N,2007,03,06,Influenza A virus (A/New York/UR06-0529/2007(H3N2))XX,34
ABV30239,566,Human,HA,H3N2,USA,N,2007,03,06,Influenza A virus (A/New York/UR06-0529/2007(H3N2))XX,34
ABV30242,469,Human,NA,H3N2,USA,N,2007,03,06,Influenza A virus (A/New York/UR06-0529/2007(H3N2))XX,34
ABV30242,469,Human,NA,H3N2,USA,N,2007,03,06,Influenza A virus (A/New York/UR06-0529/2007(H3N2))XX,34
ABV30244,230,Human,NS1,H3N2,USA,N,2007,03,06,Influenza A virus (A/New York/UR06-0529/2007(H3N2))XX,34
ABV30244,230,Human,NS1,H3N2,USA,N,2007,03,06,Influenza A virus (A/New York/UR06-0529/2007(H3N2))XX,34
ACG70161,757,Human,PB1,H3N2,USA,N,2007,03,14,Influenza A virus (A/New York/UR06-0607/2007(H3N2))XX,8
ACG70161,757,Human,PB1,H3N2,USA,N,2007,03,14,Influenza A virus (A/New York/UR06-0607/2007(H3N2))XX,8
ACL12213,716,Human,PA,H3N2,USA,N,2008,02,25,Influenza A virus (A/New York/UR07-0080/2008(H3N2))XX,11
ACL12213,716,Human,PA,H3N2,USA,N,2008,02,25,Influenza A virus (A/New York/UR07-0080/2008(H3N2))XX,11
ACL12215,90,Human,PB1-F2,H3N2,USA,N,2008,02,25,Influenza A virus (A/New York/UR07-0080/2008(H3N2))XX,11
ACL12215,90,Human,PB1-F2,H3N2,USA,N,2008,02,25,Influenza A virus (A/New York/UR07-0080/2008(H3N2))XX,11
ACN33167,566,Human,HA,H3N2,USA,N,2008,02,25,Influenza A virus (A/New York/UR07-0093/2008(H3N2))XX,3
ACN33167,566,Human,HA,H3N2,USA,N,2008,02,25,Influenza A virus (A/New York/UR07-0093/2008(H3N2))XX,3
ACN33174,716,Human,PA,H3N2,USA,N,2008,02,25,Influenza A virus (A/New York/UR07-0093/2008(H3N2))XX,3
ACN33174,716,Human,PA,H3N2,USA,N,2008,02,25,Influenza A virus (A/New York/UR07-0093/2008(H3N2))XX,3
ACN33177,759,Human,PB2,H3N2,USA,N,2008,02,25,Influenza A virus (A/New York/UR07-0093/2008(H3N2))XX,3
ACN33177,759,Human,PB2,H3N2,USA,N,2008,02,25,Influenza A virus (A/New York/UR07-0093/2008(H3N2))XX,3
ACN33024,566,Human,HA,H3N2,USA,N,2008,02,28,Influenza A virus (A/New York/UR07-0111/2008(H3N2))XX,2
ACN33024,566,Human,HA,H3N2,USA,N,2008,02,28,Influenza A virus (A/New York/UR07-0111/2008(H3N2))XX,2
ACN33027,469,Human,NA,H3N2,USA,N,2008,02,28,Influenza A virus (A/New York/UR07-0111/2008(H3N2))XX,2
ACN33027,469,Human,NA,H3N2,USA,N,2008,02,28,Influenza A virus (A/New York/UR07-0111/2008(H3N2))XX,2
ACN33028,498,Human,NP,H3N2,USA,N,2008,02,28,Influenza A virus (A/New York/UR07-0111/2008(H3N2))XX,2
ACN33028,498,Human,NP,H3N2,USA,N,2008,02,28,Influenza A virus (A/New York/UR07-0111/2008(H3N2))XX,2
ACN33032,757,Human,PB1,H3N2,USA,N,2008,02,28,Influenza A virus (A/New York/UR07-0111/2008(H3N2))XX,2
ACN33032,757,Human,PB1,H3N2,USA,N,2008,02,28,Influenza A virus (A/New York/UR07-0111/2008(H3N2))XX,2
ACU80036,566,Human,HA,H3N2,USA,N,2008,03,17,Influenza A virus (A/New York/UR07-0160/2008(H3N2))XX,9
ACU80036,566,Human,HA,H3N2,USA,N,2008,03,17,Influenza A virus (A/New York/UR07-0160/2008(H3N2))XX,9
BAH09171,308,Human,HA,H3N2,Japan,N,2006,01,21,Influenza A virus (A/Niigata/F18/2006(H3N2))XX,36
BAH09171,308,Human,HA,H3N2,Japan,N,2006,01,21,Influenza A virus (A/Niigata/F18/2006(H3N2))XX,36
ACD69246,328,Human,HA,H3N2,USA,N,2008,01,27,Influenza A virus (A/North Carolina/AF1525/2008(H3N2))XX,22
ACD69246,328,Human,HA,H3N2,USA,N,2008,01,27,Influenza A virus (A/North Carolina/AF1525/2008(H3N2))XX,22
ACD69250,344,Human,HA,H3N2,USA,N,2008,03,20,Influenza A virus (A/North Carolina/AF1529/2008(H3N2))XX,27
ACD69250,344,Human,HA,H3N2,USA,N,2008,03,20,Influenza A virus (A/North Carolina/AF1529/2008(H3N2))XX,27
ACA24180,347,Human,HA,H3N2,Northern Mariana Islands,T,2007,10,24,Influenza A virus (A/Northern Mariana Islands/AF1121/2007(H3N2))XX,0
ACA24180,347,Human,HA,H3N2,Northern Mariana Islands,T,2007,10,24,Influenza A virus (A/Northern Mariana Islands/AF1121/2007(H3N2))XX,0
ACA24185,355,Human,HA,H3N2,Northern Mariana Islands,T,2007,07,17,Influenza A virus (A/Northern Mariana Islands/AF1144/2007(H3N2))XX,2
ACA24185,355,Human,HA,H3N2,Northern Mariana Islands,T,2007,07,17,Influenza A virus (A/Northern Mariana Islands/AF1144/2007(H3N2))XX,2
ADA71152,566,Human,HA,H3N2,Russia,N,2009,04,00,Influenza A virus (A/Novosibirsk/1211/2009(H3N2))XX,3
ADA71152,566,Human,HA,H3N2,Russia,N,2009,04,00,Influenza A virus (A/Novosibirsk/1211/2009(H3N2))XX,3
ADA71153,469,Human,NA,H3N2,Russia,N,2009,04,00,Influenza A virus (A/Novosibirsk/1211/2009(H3N2))XX,3
ADA71153,469,Human,NA,H3N2,Russia,N,2009,04,00,Influenza A virus (A/Novosibirsk/1211/2009(H3N2))XX,3
ADA71166,566,Human,HA,H3N2,Russia,N,2009,03,00,Influenza A virus (A/Novosibirsk/628/2009(H3N2))XX,6
ADA71166,566,Human,HA,H3N2,Russia,N,2009,03,00,Influenza A virus (A/Novosibirsk/628/2009(H3N2))XX,6
ADA71167,469,Human,NA,H3N2,Russia,N,2009,03,00,Influenza A virus (A/Novosibirsk/628/2009(H3N2))XX,6
ADA71167,469,Human,NA,H3N2,Russia,N,2009,03,00,Influenza A virus (A/Novosibirsk/628/2009(H3N2))XX,6
ADA71173,469,Human,NA,H3N2,Russia,N,2009,03,00,Influenza A virus (A/Novosibirsk/707/2009(H3N2))XX,27
ADA71173,469,Human,NA,H3N2,Russia,N,2009,03,00,Influenza A virus (A/Novosibirsk/707/2009(H3N2))XX,27
ACH56640,347,Human,HA,H3N2,USA,N,2008,01,18,Influenza A virus (A/Ohio/AF1813/2008(H3N2))XX,48
ACH56640,347,Human,HA,H3N2,USA,N,2008,01,18,Influenza A virus (A/Ohio/AF1813/2008(H3N2))XX,48
ABY51035,716,Human,PA,H3N2,USA,N,2007,02,12,Influenza A virus (A/Ohio/UR06-0256/2007(H3N2))XX,18
ABY51035,716,Human,PA,H3N2,USA,N,2007,02,12,Influenza A virus (A/Ohio/UR06-0256/2007(H3N2))XX,18
ABY51037,90,Human,PB1-F2,H3N2,USA,N,2007,02,12,Influenza A virus (A/Ohio/UR06-0256/2007(H3N2))XX,18
ABY51037,90,Human,PB1-F2,H3N2,USA,N,2007,02,12,Influenza A virus (A/Ohio/UR06-0256/2007(H3N2))XX,18
ABW86563,566,Human,HA,H3N2,USA,N,2007,02,23,Influenza A virus (A/Ohio/UR06-0410/2007(H3N2))XX,10
ABW86563,566,Human,HA,H3N2,USA,N,2007,02,23,Influenza A virus (A/Ohio/UR06-0410/2007(H3N2))XX,10
ABW86566,469,Human,NA,H3N2,USA,N,2007,02,23,Influenza A virus (A/Ohio/UR06-0410/2007(H3N2))XX,10
ABW86566,469,Human,NA,H3N2,USA,N,2007,02,23,Influenza A virus (A/Ohio/UR06-0410/2007(H3N2))XX,10
ABW86568,230,Human,NS1,H3N2,USA,N,2007,02,23,Influenza A virus (A/Ohio/UR06-0410/2007(H3N2))XX,10
ABW86568,230,Human,NS1,H3N2,USA,N,2007,02,23,Influenza A virus (A/Ohio/UR06-0410/2007(H3N2))XX,10
ABW86570,716,Human,PA,H3N2,USA,N,2007,02,23,Influenza A virus (A/Ohio/UR06-0410/2007(H3N2))XX,10
ABW86570,716,Human,PA,H3N2,USA,N,2007,02,23,Influenza A virus (A/Ohio/UR06-0410/2007(H3N2))XX,10
ABW40386,757,Human,PB1,H3N2,USA,N,2007,03,02,Influenza A virus (A/Ohio/UR06-0494/2007(H3N2))XX,1
ABW40386,757,Human,PB1,H3N2,USA,N,2007,03,02,Influenza A virus (A/Ohio/UR06-0494/2007(H3N2))XX,1
ACN32850,97,Human,M2,H3N2,USA,N,2008,02,12,Influenza A virus (A/Ohio/UR07-0005/2008(H3N2))XX,2
ACN32850,97,Human,M2,H3N2,USA,N,2008,02,12,Influenza A virus (A/Ohio/UR07-0005/2008(H3N2))XX,2
ACR61680,469,Human,NA,H3N2,USA,N,2008,02,13,Influenza A virus (A/Ohio/UR07-0013/2008(H3N2))XX,6
ACR61680,469,Human,NA,H3N2,USA,N,2008,02,13,Influenza A virus (A/Ohio/UR07-0013/2008(H3N2))XX,6
ACR61684,716,Human,PA,H3N2,USA,N,2008,02,13,Influenza A virus (A/Ohio/UR07-0013/2008(H3N2))XX,6
ACR61684,716,Human,PA,H3N2,USA,N,2008,02,13,Influenza A virus (A/Ohio/UR07-0013/2008(H3N2))XX,6
ACR61687,759,Human,PB2,H3N2,USA,N,2008,02,13,Influenza A virus (A/Ohio/UR07-0013/2008(H3N2))XX,6
ACR61687,759,Human,PB2,H3N2,USA,N,2008,02,13,Influenza A virus (A/Ohio/UR07-0013/2008(H3N2))XX,6
ACN32871,252,Human,M1,H3N2,USA,N,2008,02,14,Influenza A virus (A/Ohio/UR07-0016/2008(H3N2))XX,2
ACN32871,252,Human,M1,H3N2,USA,N,2008,02,14,Influenza A virus (A/Ohio/UR07-0016/2008(H3N2))XX,2
ACN32875,230,Human,NS1,H3N2,USA,N,2008,02,14,Influenza A virus (A/Ohio/UR07-0016/2008(H3N2))XX,2
ACN32875,230,Human,NS1,H3N2,USA,N,2008,02,14,Influenza A virus (A/Ohio/UR07-0016/2008(H3N2))XX,2
ACN32880,759,Human,PB2,H3N2,USA,N,2008,02,14,Influenza A virus (A/Ohio/UR07-0016/2008(H3N2))XX,2
ACN32880,759,Human,PB2,H3N2,USA,N,2008,02,14,Influenza A virus (A/Ohio/UR07-0016/2008(H3N2))XX,2
ACN76481,466,Human,NA,H3N2,USA,N,2008,02,14,Influenza A virus (A/Ohio/UR07-0023/2008(H3N2))XX,1
ACN76481,466,Human,NA,H3N2,USA,N,2008,02,14,Influenza A virus (A/Ohio/UR07-0023/2008(H3N2))XX,1
ACN76485,716,Human,PA,H3N2,USA,N,2008,02,14,Influenza A virus (A/Ohio/UR07-0023/2008(H3N2))XX,1
ACN76485,716,Human,PA,H3N2,USA,N,2008,02,14,Influenza A virus (A/Ohio/UR07-0023/2008(H3N2))XX,1
ACN76487,90,Human,PB1-F2,H3N2,USA,N,2008,02,14,Influenza A virus (A/Ohio/UR07-0023/2008(H3N2))XX,1
ACN76487,90,Human,PB1-F2,H3N2,USA,N,2008,02,14,Influenza A virus (A/Ohio/UR07-0023/2008(H3N2))XX,1
ACN76488,757,Human,PB2,H3N2,USA,N,2008,02,14,Influenza A virus (A/Ohio/UR07-0023/2008(H3N2))XX,1
ACN76488,757,Human,PB2,H3N2,USA,N,2008,02,14,Influenza A virus (A/Ohio/UR07-0023/2008(H3N2))XX,1
ACN32907,498,Human,NP,H3N2,USA,N,2008,02,18,Influenza A virus (A/Ohio/UR07-0031/2008(H3N2))XX,17
ACN32907,498,Human,NP,H3N2,USA,N,2008,02,18,Influenza A virus (A/Ohio/UR07-0031/2008(H3N2))XX,17
ACN32908,230,Human,NS1,H3N2,USA,N,2008,02,18,Influenza A virus (A/Ohio/UR07-0031/2008(H3N2))XX,17
ACN32908,230,Human,NS1,H3N2,USA,N,2008,02,18,Influenza A virus (A/Ohio/UR07-0031/2008(H3N2))XX,17
ACO95284,469,Human,NA,H3N2,USA,N,2008,02,18,Influenza A virus (A/Ohio/UR07-0034/2008(H3N2))XX,14
ACO95284,469,Human,NA,H3N2,USA,N,2008,02,18,Influenza A virus (A/Ohio/UR07-0034/2008(H3N2))XX,14
ACN43014,566,Human,HA,H3N2,USA,N,2008,02,18,Influenza A virus (A/Ohio/UR07-0035/2008(H3N2))XX,1
ACN43014,566,Human,HA,H3N2,USA,N,2008,02,18,Influenza A virus (A/Ohio/UR07-0035/2008(H3N2))XX,1
ACN43024,759,Human,PB2,H3N2,USA,N,2008,02,18,Influenza A virus (A/Ohio/UR07-0035/2008(H3N2))XX,1
ACN43024,759,Human,PB2,H3N2,USA,N,2008,02,18,Influenza A virus (A/Ohio/UR07-0035/2008(H3N2))XX,1
ACL12196,252,Human,M1,H3N2,USA,N,2008,02,19,Influenza A virus (A/Ohio/UR07-0043/2008(H3N2))XX,3
ACL12196,252,Human,M1,H3N2,USA,N,2008,02,19,Influenza A virus (A/Ohio/UR07-0043/2008(H3N2))XX,3
ACL12198,469,Human,NA,H3N2,USA,N,2008,02,19,Influenza A virus (A/Ohio/UR07-0043/2008(H3N2))XX,3
ACL12198,469,Human,NA,H3N2,USA,N,2008,02,19,Influenza A virus (A/Ohio/UR07-0043/2008(H3N2))XX,3
ACL12203,757,Human,PB1,H3N2,USA,N,2008,02,19,Influenza A virus (A/Ohio/UR07-0043/2008(H3N2))XX,3
ACL12203,757,Human,PB1,H3N2,USA,N,2008,02,19,Influenza A virus (A/Ohio/UR07-0043/2008(H3N2))XX,3
ACL12205,759,Human,PB2,H3N2,USA,N,2008,02,19,Influenza A virus (A/Ohio/UR07-0043/2008(H3N2))XX,3
ACL12205,759,Human,PB2,H3N2,USA,N,2008,02,19,Influenza A virus (A/Ohio/UR07-0043/2008(H3N2))XX,3
ACO95313,759,Human,PB2,H3N2,USA,N,2008,02,19,Influenza A virus (A/Ohio/UR07-0045/2008(H3N2))XX,5
ACO95313,759,Human,PB2,H3N2,USA,N,2008,02,19,Influenza A virus (A/Ohio/UR07-0045/2008(H3N2))XX,5
ACN32957,759,Human,PB2,H3N2,USA,N,2008,02,19,Influenza A virus (A/Ohio/UR07-0058/2008(H3N2))XX,8
ACN32957,759,Human,PB2,H3N2,USA,N,2008,02,19,Influenza A virus (A/Ohio/UR07-0058/2008(H3N2))XX,8
ACO94738,566,Human,HA,H3N2,USA,N,2008,02,21,Influenza A virus (A/Ohio/UR07-0073/2008(H3N2))XX,3
ACO94738,566,Human,HA,H3N2,USA,N,2008,02,21,Influenza A virus (A/Ohio/UR07-0073/2008(H3N2))XX,3
ACO94741,469,Human,NA,H3N2,USA,N,2008,02,21,Influenza A virus (A/Ohio/UR07-0073/2008(H3N2))XX,3
ACO94741,469,Human,NA,H3N2,USA,N,2008,02,21,Influenza A virus (A/Ohio/UR07-0073/2008(H3N2))XX,3
ACO94748,759,Human,PB2,H3N2,USA,N,2008,02,21,Influenza A virus (A/Ohio/UR07-0073/2008(H3N2))XX,3
ACO94748,759,Human,PB2,H3N2,USA,N,2008,02,21,Influenza A virus (A/Ohio/UR07-0073/2008(H3N2))XX,3
ACL12217,566,Human,HA,H3N2,USA,N,2008,02,26,Influenza A virus (A/Ohio/UR07-0089/2008(H3N2))XX,9
ACL12217,566,Human,HA,H3N2,USA,N,2008,02,26,Influenza A virus (A/Ohio/UR07-0089/2008(H3N2))XX,9
ACN32980,566,Human,HA,H3N2,USA,N,2008,02,26,Influenza A virus (A/Ohio/UR07-0105/2008(H3N2))XX,5
ACN32980,566,Human,HA,H3N2,USA,N,2008,02,26,Influenza A virus (A/Ohio/UR07-0105/2008(H3N2))XX,5
ACN32981,252,Human,M1,H3N2,USA,N,2008,02,26,Influenza A virus (A/Ohio/UR07-0105/2008(H3N2))XX,5
ACN32981,252,Human,M1,H3N2,USA,N,2008,02,26,Influenza A virus (A/Ohio/UR07-0105/2008(H3N2))XX,5
ACN32983,466,Human,NA,H3N2,USA,N,2008,02,26,Influenza A virus (A/Ohio/UR07-0105/2008(H3N2))XX,5
ACN32983,466,Human,NA,H3N2,USA,N,2008,02,26,Influenza A virus (A/Ohio/UR07-0105/2008(H3N2))XX,5
ACN32987,716,Human,PA,H3N2,USA,N,2008,02,26,Influenza A virus (A/Ohio/UR07-0105/2008(H3N2))XX,5
ACN32987,716,Human,PA,H3N2,USA,N,2008,02,26,Influenza A virus (A/Ohio/UR07-0105/2008(H3N2))XX,5
ACN32988,757,Human,PB1,H3N2,USA,N,2008,02,26,Influenza A virus (A/Ohio/UR07-0105/2008(H3N2))XX,5
ACN32988,757,Human,PB1,H3N2,USA,N,2008,02,26,Influenza A virus (A/Ohio/UR07-0105/2008(H3N2))XX,5
ACN32989,90,Human,PB1-F2,H3N2,USA,N,2008,02,26,Influenza A virus (A/Ohio/UR07-0105/2008(H3N2))XX,5
ACN32989,90,Human,PB1-F2,H3N2,USA,N,2008,02,26,Influenza A virus (A/Ohio/UR07-0105/2008(H3N2))XX,5
ACN32990,759,Human,PB2,H3N2,USA,N,2008,02,26,Influenza A virus (A/Ohio/UR07-0105/2008(H3N2))XX,5
ACN32990,759,Human,PB2,H3N2,USA,N,2008,02,26,Influenza A virus (A/Ohio/UR07-0105/2008(H3N2))XX,5
ACN76525,466,Human,NA,H3N2,USA,N,2008,03,04,Influenza A virus (A/Ohio/UR07-0126/2008(H3N2))XX,8
ACN76525,466,Human,NA,H3N2,USA,N,2008,03,04,Influenza A virus (A/Ohio/UR07-0126/2008(H3N2))XX,8
ACN76527,230,Human,NS1,H3N2,USA,N,2008,03,04,Influenza A virus (A/Ohio/UR07-0126/2008(H3N2))XX,8
ACN76527,230,Human,NS1,H3N2,USA,N,2008,03,04,Influenza A virus (A/Ohio/UR07-0126/2008(H3N2))XX,8
ACL12250,566,Human,HA,H3N2,USA,N,2008,03,06,Influenza A virus (A/Ohio/UR07-0140/2008(H3N2))XX,1
ACL12250,566,Human,HA,H3N2,USA,N,2008,03,06,Influenza A virus (A/Ohio/UR07-0140/2008(H3N2))XX,1
ACL12254,498,Human,NP,H3N2,USA,N,2008,03,06,Influenza A virus (A/Ohio/UR07-0140/2008(H3N2))XX,1
ACL12254,498,Human,NP,H3N2,USA,N,2008,03,06,Influenza A virus (A/Ohio/UR07-0140/2008(H3N2))XX,1
